1 2 0.309497
1 3 0.236876
1 4 0.163049
1 5 0.337752
1 6 0.192325
1 7 0.338122
1 8 0.470630
1 9 0.404236
1 10 0.454234
1 11 0.353516
1 12 0.385564
1 13 0.002066
1 14 0.549735
1 15 0.105060
1 16 0.357244
1 17 0.567707
1 18 0.336834
1 19 0.327012
1 20 0.379955
1 21 0.342414
1 22 0.423949
1 23 0.323492
1 24 0.001335
1 25 0.501365
1 26 0.304908
1 27 0.108677
1 28 0.349938
1 29 0.250567
1 30 0.333969
1 31 0.037106
1 32 0.325518
1 33 0.233826
1 34 0.119391
1 35 0.176230
1 36 0.508115
1 37 0.315812
1 38 0.027173
1 39 0.075391
1 40 0.409575
1 41 0.195733
1 42 0.000679
1 43 0.524016
1 44 0.167351
1 45 0.199014
1 46 0.279809
1 47 0.350693
1 48 0.251793
1 49 0.469316
1 50 0.109138
1 51 0.217058
1 52 0.554262
1 53 0.164800
1 54 0.230781
1 55 0.299666
1 56 0.176755
1 57 0.255656
1 58 0.206833
1 59 0.105563
1 60 0.353806
1 61 0.198137
1 62 0.285023
1 63 0.140930
1 64 0.079319
1 65 0.306719
1 66 0.134196
1 67 0.166265
1 68 0.235891
1 69 0.346331
1 70 0.283290
2 3 0.586387
2 4 0.111614
2 5 0.421847
2 6 0.312017
2 7 0.075939
2 8 0.318985
2 9 0.341162
2 10 0.444412
2 11 0.104917
2 12 0.288487
2 13 0.268219
2 14 0.345266
2 15 0.384224
2 16 0.404418
2 17 0.121345
2 18 0.459762
2 19 0.692260
2 20 0.449934
2 21 0.649331
2 22 0.326659
2 23 0.498140
2 24 0.390736
2 25 0.707575
2 26 0.279736
2 27 0.020457
2 28 0.526567
2 29 0.426190
2 30 0.473272
2 31 0.549363
2 32 0.770735
2 33 0.203567
2 34 0.016701
2 35 0.061483
2 36 0.244651
2 37 0.496757
2 38 0.481320
2 39 0.148972
2 40 0.041740
2 41 0.348604
2 42 0.004375
2 43 0.590970
2 44 0.333288
2 45 0.002034
2 46 0.101248
2 47 0.366246
2 48 0.288529
2 49 0.428876
2 50 0.204547
2 51 0.157840
2 52 0.089260
2 53 0.239375
2 54 0.175409
2 55 0.189298
2 56 0.279648
2 57 0.277485
2 58 0.162657
2 59 0.273717
2 60 0.307247
2 61 0.016185
2 62 0.066112
2 63 0.295671
2 64 0.153401
2 65 0.247685
2 66 0.263649
2 67 0.503904
2 68 0.032016
2 69 0.219626
2 70 0.004781
3 4 0.011959
3 5 0.513358
3 6 0.327043
3 7 0.002989
