1 2 0.033683
1 3 0.159114
1 4 0.039968
1 5 0.525897
1 6 0.203116
1 7 0.157910
1 8 0.517443
1 9 0.125971
1 10 0.526933
1 11 0.305681
1 12 0.616121
1 13 0.302684
1 14 0.297622
1 15 0.018427
1 16 0.309634
1 17 0.105874
1 18 0.037042
1 19 0.022911
1 20 0.048286
1 21 0.067838
1 22 0.469911
1 23 0.033624
1 24 0.385042
1 25 0.092630
1 26 0.348815
1 27 0.464916
1 28 0.069857
1 29 0.251960
1 30 0.304422
1 31 0.036492
1 32 0.160854
1 33 0.061078
1 34 0.249968
1 35 0.105012
1 36 0.635359
1 37 0.124082
1 38 0.326714
1 39 0.142912
1 40 0.430434
1 41 0.155840
1 42 0.164318
1 43 0.578624
1 44 0.024463
1 45 0.036204
1 46 0.352415
1 47 0.485844
1 48 0.239764
1 49 0.275023
1 50 0.085654
1 51 0.116963
1 52 0.270603
1 53 0.024072
1 54 0.108908
1 55 0.083268
1 56 0.114918
1 57 0.253493
1 58 0.118972
1 59 0.172952
1 60 0.094482
1 61 0.434895
1 62 0.404228
1 63 0.114986
1 64 0.146171
1 65 0.221435
1 66 0.003196
1 67 0.089037
1 68 0.044991
1 69 0.147856
1 70 0.095567
2 3 0.147074
2 4 0.245856
2 5 0.075816
2 6 0.248090
2 7 0.010709
2 8 0.360776
2 9 0.537723
2 10 0.453328
2 11 0.379908
2 12 0.262122
2 13 0.170571
2 14 0.131462
2 15 0.080708
2 16 0.589225
2 17 0.021582
2 18 0.441502
2 19 0.269881
2 20 0.091715
2 21 0.284911
2 22 0.131959
2 23 0.528147
2 24 0.252693
2 25 0.462939
2 26 0.468639
2 27 0.050071
2 28 0.129426
2 29 0.175534
2 30 0.400506
2 31 0.530333
2 32 0.385819
2 33 0.010053
2 34 0.107125
2 35 0.395689
2 36 0.088792
2 37 0.224325
2 38 0.231401
2 39 0.178536
2 40 0.048447
2 41 0.264731
2 42 0.180618
2 43 0.165112
2 44 0.395209
2 45 0.087899
2 46 0.298806
2 47 0.254453
2 48 0.083898
2 49 0.148730
2 50 0.132410
2 51 0.281912
2 52 0.004127
2 53 0.188963
2 54 0.182940
2 55 0.210629
2 56 0.132555
2 57 0.313680
2 58 0.262079
2 59 0.379951
2 60 0.204827
2 61 0.452995
2 62 0.097841
2 63 0.061949
2 64 0.049217
2 65 0.406893
2 66 0.359284
2 67 0.297548
2 68 0.085444
2 69 0.019720
2 70 0.166298
3 4 0.035229
3 5 0.256141
3 6 0.061748
3 7 0.183317
3 8 0.113688
3 9 0.043064
3 10 0.048692
3 11 0.029814
3 12 0.067404
3 13 0.104706
3 14 0.119855
3 15 0.118920
3 16 0.041073
3 17 0.247340
3 18 0.129599
3 19 0.351457
3 20 0.065808
3 21 0.231436
3 22 0.163259
3 23 0.051156
3 24 0.303944
3 25 0.015999
3 26 0.078487
3 27 0.151406
3 28 0.245127
3 29 0.222049
3 30 0.147996
3 31 0.008581
3 32 0.369369
3 33 0.127520
3 34 0.015531
3 35 0.193300
3 36 0.168774
3 37 0.094655
3 38 0.532556
3 39 0.113329
3 40 0.251617
3 41 0.038579
3 42 0.167280
3 43 0.073289
3 44 0.176061
3 45 0.015932
3 46 0.171383
3 47 0.145895
3 48 0.021128
3 49 0.187676
3 50 0.179105
3 51 0.138274
3 52 0.316939
3 53 0.033235
3 54 0.237936
3 55 0.042667
3 56 0.024035
3 57 0.282797
3 58 0.041171
3 59 0.051116
3 60 0.043697
3 61 0.095389
3 62 0.184442
3 63 0.223314
3 64 0.046561
3 65 0.015027
3 66 0.028876
3 67 0.335919
3 68 0.237798
3 69 0.191776
3 70 0.129347
4 5 0.054650
4 6 0.253858
4 7 0.227243
4 8 0.351727
4 9 0.527568
4 10 0.283060
4 11 0.369170
4 12 0.231494
4 13 0.353953
4 14 0.276313
4 15 0.212655
4 16 0.396489
4 17 0.211492
4 18 0.299862
4 19 0.245902
4 20 0.354311
4 21 0.282092
4 22 0.047477
4 23 0.378885
4 24 0.441778
4 25 0.375493
4 26 0.371009
4 27 0.088666
4 28 0.397754
4 29 0.451453
4 30 0.390684
4 31 0.394005
4 32 0.326471
4 33 0.192690
4 34 0.288220
4 35 0.150335
4 36 0.036414
4 37 0.225131
4 38 0.030034
4 39 0.436115
4 40 0.003789
4 41 0.245156
4 42 0.006840
4 43 0.336016
4 44 0.246465
4 45 0.202930
4 46 0.285561
4 47 0.182896
4 48 0.246930
4 49 0.382218
4 50 0.165061
4 51 0.245626
4 52 0.083716
4 53 0.188682
4 54 0.162978
4 55 0.214949
4 56 0.100781
4 57 0.087504
4 58 0.280337
4 59 0.161118
4 60 0.324727
4 61 0.293593
4 62 0.116747
4 63 0.232369
4 64 0.155241
4 65 0.278685
4 66 0.243573
4 67 0.149653
4 68 0.380372
4 69 0.086286
4 70 0.000126
5 6 0.187646
5 7 0.184913
5 8 0.227215
5 9 0.136465
5 10 0.168102
5 11 0.140164
5 12 0.272129
5 13 0.022749
5 14 0.055145
5 15 0.139255
5 16 0.022251
5 17 0.094522
5 18 0.212942
5 19 0.011368
5 20 0.125165
5 21 0.094713
5 22 0.491118
5 23 0.361156
5 24 0.449884
5 25 0.419341
5 26 0.206140
5 27 0.379586
5 28 0.064659
5 29 0.089590
5 30 0.111749
5 31 0.274331
5 32 0.094026
5 33 0.156502
5 34 0.136223
5 35 0.025923
5 36 0.129172
5 37 0.431358
5 38 0.254601
5 39 0.020839
5 40 0.484873
5 41 0.083845
5 42 0.062810
5 43 0.244740
5 44 0.036959
5 45 0.203289
5 46 0.284258
5 47 0.215802
5 48 0.019673
5 49 0.040551
5 50 0.206839
5 51 0.169084
5 52 0.047797
5 53 0.286573
5 54 0.141394
5 55 0.028420
5 56 0.161666
5 57 0.175470
5 58 0.449800
5 59 0.028605
5 60 0.453919
5 61 0.220360
5 62 0.248795
5 63 0.174678
5 64 0.101384
5 65 0.069392
5 66 0.299067
5 67 0.123567
5 68 0.248904
5 69 0.228247
5 70 0.159995
6 7 0.074212
6 8 0.503991
6 9 0.299005
6 10 0.421997
6 11 0.346092
6 12 0.495392
6 13 0.218246
6 14 0.407397
6 15 0.160571
6 16 0.371165
6 17 0.212194
6 18 0.205638
6 19 0.175272
6 20 0.278391
6 21 0.272201
6 22 0.590195
6 23 0.297662
6 24 0.273987
6 25 0.224887
6 26 0.665119
6 27 0.021917
6 28 0.201849
6 29 0.226590
6 30 0.475860
6 31 0.253083
6 32 0.391012
6 33 0.002185
6 34 0.042537
6 35 0.181751
6 36 0.112440
6 37 0.178563
6 38 0.333115
6 39 0.127219
6 40 0.052501
6 41 0.866964
6 42 0.033562
6 43 0.470152
6 44 0.086329
6 45 0.171844
6 46 0.277304
6 47 0.444196
6 48 0.165013
6 49 0.500958
6 50 0.078672
6 51 0.194646
6 52 0.103996
6 53 0.151986
6 54 0.023232
6 55 0.130052
6 56 0.011684
6 57 0.747503
6 58 0.076462
6 59 0.183987
6 60 0.174126
6 61 0.553317
6 62 0.049397
6 63 0.129316
6 64 0.020966
6 65 0.322938
6 66 0.187945
6 67 0.153228
6 68 0.197614
6 69 0.042452
6 70 0.081542
7 8 0.283832
7 9 0.022584
7 10 0.209618
7 11 0.049560
7 12 0.053900
7 13 0.079825
7 14 0.535613
7 15 0.207745
7 16 0.046904
7 17 0.827947
7 18 0.044480
7 19 0.037260
7 20 0.148664
7 21 0.031634
7 22 0.033293
7 23 0.051157
7 24 0.025866
7 25 0.211902
7 26 0.032746
7 27 0.072601
7 28 0.154500
7 29 0.101750
7 30 0.019722
7 31 0.005806
7 32 0.194399
7 33 0.053646
7 34 0.282458
7 35 0.086153
7 36 0.046228
7 37 0.147040
7 38 0.071019
7 39 0.014494
7 40 0.151379
7 41 0.090292
7 42 0.475126
7 43 0.120244
7 44 0.178853
7 45 0.104359
7 46 0.058281
7 47 0.167312
7 48 0.069913
7 49 0.501748
7 50 0.073271
7 51 0.158238
7 52 0.632585
7 53 0.083357
7 54 0.021281
7 55 0.000189
7 56 0.245796
7 57 0.115789
7 58 0.170213
7 59 0.246918
7 60 0.172009
7 61 0.098833
7 62 0.017893
7 63 0.037628
7 64 0.158568
7 65 0.055355
7 66 0.151935
7 67 0.008739
7 68 0.136027
7 69 0.018021
7 70 0.119229
8 9 0.461228
8 10 0.836738
8 11 0.338128
8 12 0.840579
8 13 0.239973
8 14 0.746134
8 15 0.034262
8 16 0.585649
8 17 0.408699
8 18 0.095690
8 19 0.176952
8 20 0.143182
8 21 0.239607
8 22 0.609590
8 23 0.202703
8 24 0.300184
8 25 0.166119
8 26 0.606353
8 27 0.152969
8 28 0.241456
8 29 0.249694
8 30 0.589480
8 31 0.157273
8 32 0.293344
8 33 0.052296
8 34 0.196806
8 35 0.087526
8 36 0.216446
8 37 0.008431
8 38 0.240298
8 39 0.368681
8 40 0.215838
8 41 0.455914
8 42 0.182032
8 43 0.738735
8 44 0.123443
8 45 0.011610
8 46 0.320210
8 47 0.673213
8 48 0.208376
8 49 0.678026
8 50 0.040501
8 51 0.251619
8 52 0.369555
8 53 0.028880
8 54 0.018567
8 55 0.198880
8 56 0.041882
8 57 0.458105
8 58 0.018365
8 59 0.020922
8 60 0.011685
8 61 0.624334
8 62 0.110115
8 63 0.104611
8 64 0.080327
8 65 0.481491
8 66 0.000648
8 67 0.083730
8 68 0.196138
8 69 0.029152
8 70 0.159200
9 10 0.499935
9 11 0.450468
9 12 0.487269
9 13 0.269841
9 14 0.311966
9 15 0.085460
9 16 0.519639
9 17 0.007320
9 18 0.280294
9 19 0.143648
9 20 0.172614
9 21 0.230349
9 22 0.280333
9 23 0.413285
9 24 0.341544
9 25 0.265944
9 26 0.571606
9 27 0.042021
9 28 0.168942
9 29 0.245443
9 30 0.769422
9 31 0.270276
9 32 0.393050
9 33 0.094609
9 34 0.134864
9 35 0.137677
