1 2 0.299385
1 3 0.222850
1 4 0.417757
1 5 0.565317
1 6 0.107082
1 7 0.409412
1 8 0.498586
1 9 0.437885
1 10 0.382776
1 11 0.449038
1 12 0.458833
1 13 0.254345
1 14 0.598261
1 15 0.224406
1 16 0.441310
1 17 0.495560
1 18 0.444976
1 19 0.219891
1 20 0.142289
1 21 0.157090
1 22 0.229286
1 23 0.329897
1 24 0.477510
1 25 0.341705
1 26 0.282942
1 27 0.287542
1 28 0.205025
1 29 0.426351
1 30 0.258258
1 31 0.515700
1 32 0.357734
1 33 0.277968
1 34 0.200323
1 35 0.376323
1 36 0.752977
1 37 0.363184
1 38 0.232945
1 39 0.528187
1 40 0.375981
1 41 0.227655
1 42 0.415317
1 43 0.545968
1 44 0.423981
1 45 0.383220
1 46 0.553048
1 47 0.337286
1 48 0.296684
1 49 0.604464
1 50 0.258287
1 51 0.466541
1 52 0.602128
1 53 0.431399
1 54 0.348502
1 55 0.243464
1 56 0.160670
1 57 0.212247
1 58 0.365473
1 59 0.384903
1 60 0.458535
1 61 0.324081
1 62 0.332666
1 63 0.240407
1 64 0.451008
1 65 0.324490
1 66 0.517598
1 67 0.246816
1 68 0.035695
1 69 0.360543
1 70 0.315811
2 3 0.236065
2 4 0.108205
2 5 0.332402
2 6 0.215590
2 7 0.016177
2 8 0.381111
2 9 0.440459
2 10 0.227097
2 11 0.455303
2 12 0.273992
2 13 0.383253
2 14 0.246367
2 15 0.191913
2 16 0.584515
2 17 0.002686
2 18 0.449592
2 19 0.001745
2 20 0.087139
2 21 0.124572
2 22 0.137992
2 23 0.426322
2 24 0.553936
2 25 0.300971
2 26 0.519483
2 27 0.225209
2 28 0.166344
2 29 0.468151
2 30 0.242910
2 31 0.676482
2 32 0.272133
2 33 0.248787
2 34 0.353266
2 35 0.168356
2 36 0.332467
2 37 0.506154
2 38 0.248327
2 39 0.369279
2 40 0.061575
2 41 0.472774
2 42 0.007110
2 43 0.305952
2 44 0.629061
2 45 0.292358
2 46 0.500619
2 47 0.331541
2 48 0.384363
2 49 0.356655
2 50 0.236369
2 51 0.643453
2 52 0.225538
2 53 0.402806
2 54 0.267108
2 55 0.085692
2 56 0.365437
2 57 0.379991
2 58 0.490451
2 59 0.529887
2 60 0.492891
2 61 0.509074
2 62 0.218593
2 63 0.257980
2 64 0.485513
2 65 0.326232
2 66 0.566771
2 67 0.053097
2 68 0.316411
2 69 0.182819
2 70 0.228310
3 4 0.033756
3 5 0.439143
3 6 0.086606
3 7 0.113483
3 8 0.122819
3 9 0.039443
3 10 0.046643
3 11 0.313716
3 12 0.145619
3 13 0.133000
3 14 0.133623
3 15 0.192145
3 16 0.064729
3 17 0.181292
3 18 0.283994
3 19 0.200957
3 20 0.245438
3 21 0.069275
3 22 0.001947
3 23 0.126257
3 24 0.374828
3 25 0.109004
3 26 0.493407
3 27 0.621848
3 28 0.065219
3 29 0.349660
3 30 0.045573
3 31 0.136858
3 32 0.038970
3 33 0.196317
3 34 0.099771
3 35 0.143991
3 36 0.373443
3 37 0.249279
3 38 0.666977
3 39 0.037540
3 40 0.156877
3 41 0.312613
3 42 0.150468
3 43 0.092327
3 44 0.243980
3 45 0.056965
3 46 0.334056
3 47 0.049038
3 48 0.501470
3 49 0.119518
3 50 0.170061
3 51 0.225908
3 52 0.012433
3 53 0.066583
3 54 0.013357
3 55 0.116509
3 56 0.187910
3 57 0.102914
3 58 0.150319
3 59 0.381775
3 60 0.180086
3 61 0.485477
3 62 0.636765
3 63 0.228140
3 64 0.348840
3 65 0.086001
3 66 0.216340
3 67 0.050138
3 68 0.014298
3 69 0.043340
3 70 0.120381
4 5 0.405607
4 6 0.215325
4 7 0.081768
4 8 0.385130
4 9 0.556183
4 10 0.558475
4 11 0.171092
4 12 0.280775
4 13 0.264396
4 14 0.432334
4 15 0.028746
4 16 0.250438
4 17 0.064553
4 18 0.391134
4 19 0.626535
4 20 0.309222
4 21 0.419771
4 22 0.398164
4 23 0.365957
4 24 0.265225
4 25 0.383290
4 26 0.202919
4 27 0.014589
4 28 0.478734
4 29 0.448197
4 30 0.570675
4 31 0.259510
4 32 0.610815
4 33 0.029117
4 34 0.028829
4 35 0.271795
4 36 0.324512
4 37 0.100849
4 38 0.029191
4 39 0.608473
4 40 0.370940
4 41 0.172204
4 42 0.045473
4 43 0.504194
4 44 0.379857
4 45 0.408781
4 46 0.193617
4 47 0.379272
4 48 0.237900
4 49 0.439643
4 50 0.148546
4 51 0.167813
4 52 0.047548
4 53 0.304061
4 54 0.411888
4 55 0.448311
4 56 0.155897
4 57 0.228353
4 58 0.300485
4 59 0.014858
4 60 0.358806
4 61 0.158563
4 62 0.129719
4 63 0.303996
4 64 0.355926
4 65 0.475392
4 66 0.199704
4 67 0.521853
4 68 0.042392
4 69 0.017046
4 70 0.068340
5 6 0.166806
5 7 0.228660
5 8 0.416801
5 9 0.534355
5 10 0.407150
5 11 0.568735
5 12 0.442462
5 13 0.382034
5 14 0.499926
5 15 0.351393
5 16 0.447370
5 17 0.051927
5 18 0.386601
5 19 0.132979
5 20 0.214074
5 21 0.141603
5 22 0.310652
5 23 0.359575
5 24 0.703950
5 25 0.238779
5 26 0.424766
5 27 0.531825
5 28 0.423135
5 29 0.564066
5 30 0.273971
5 31 0.332734
5 32 0.402223
5 33 0.435193
5 34 0.146153
5 35 0.322429
5 36 0.489581
5 37 0.302107
5 38 0.183791
5 39 0.461898
5 40 0.601424
5 41 0.321122
5 42 0.076413
5 43 0.578084
5 44 0.373233
5 45 0.443448
5 46 0.651498
5 47 0.398533
5 48 0.420219
5 49 0.541928
5 50 0.385388
5 51 0.428598
5 52 0.163405
5 53 0.335693
5 54 0.127786
5 55 0.220501
5 56 0.073994
5 57 0.271395
5 58 0.348635
5 59 0.216387
5 60 0.370823
5 61 0.356258
5 62 0.473984
5 63 0.279464
5 64 0.424382
5 65 0.369250
5 66 0.344581
5 67 0.085628
5 68 0.183745
5 69 0.157118
5 70 0.249028
6 7 0.349543
6 8 0.181689
