1 2 0.350514
1 3 0.456208
1 4 0.089071
1 5 0.412374
1 6 0.093820
1 7 0.162313
1 8 0.381398
1 9 0.380703
1 10 0.415026
1 11 0.596067
1 12 0.381454
1 13 0.481550
1 14 0.479333
1 15 0.477701
1 16 0.478736
1 17 0.540626
1 18 0.354335
1 19 0.429627
1 20 0.399424
1 21 0.305101
1 22 0.079943
1 23 0.210992
1 24 0.543786
1 25 0.138232
1 26 0.439149
1 27 0.548833
1 28 0.382061
1 29 0.638034
1 30 0.003524
1 31 0.478272
1 32 0.565296
1 33 0.132647
1 34 0.178497
1 35 0.469840
1 36 0.835738
1 37 0.207698
1 38 0.632524
1 39 0.147724
1 40 0.476588
1 41 0.173117
1 42 0.110113
1 43 0.418950
1 44 0.181967
1 45 0.035723
1 46 0.555021
1 47 0.384682
1 48 0.473515
1 49 0.469125
1 50 0.359135
1 51 0.227634
1 52 0.587272
1 53 0.062270
1 54 0.023682
1 55 0.066135
1 56 0.063626
1 57 0.147859
1 58 0.095240
1 59 0.345997
1 60 0.006535
1 61 0.316670
1 62 0.385243
1 63 0.121580
1 64 0.168122
1 65 0.174601
1 66 0.433027
1 67 0.254893
1 68 0.340786
1 69 0.197773
1 70 0.448899
2 3 0.038829
2 4 0.036113
2 5 0.115459
2 6 0.092578
2 7 0.241181
2 8 0.255385
2 9 0.157714
2 10 0.620980
2 11 0.285207
2 12 0.420710
2 13 0.308857
2 14 0.163694
2 15 0.566576
2 16 0.824336
2 17 0.210379
2 18 0.007990
2 19 0.327666
2 20 0.212224
2 21 0.251206
2 22 0.012398
2 23 0.057449
2 24 0.159312
2 25 0.078019
2 26 0.361250
2 27 0.152659
2 28 0.020677
2 29 0.419093
2 30 0.233012
2 31 0.885682
2 32 0.313269
2 33 0.073074
2 34 0.451975
2 35 0.032999
2 36 0.312909
2 37 0.741037
2 38 0.165327
2 39 0.041594
2 40 0.031731
2 41 0.071136
2 42 0.345218
2 43 0.368960
2 44 0.719900
2 45 0.135106
2 46 0.142240
2 47 0.507070
2 48 0.263537
2 49 0.134270
2 50 0.429484
2 51 0.653966
2 52 0.262700
2 53 0.080392
2 54 0.113430
2 55 0.040508
2 56 0.075970
2 57 0.025476
2 58 0.016536
2 59 0.187944
2 60 0.135659
2 61 0.182317
2 62 0.021073
2 63 0.002349
2 64 0.110582
2 65 0.267970
2 66 0.489993
2 67 0.056962
2 68 0.428696
2 69 0.267962
2 70 0.002228
3 4 0.116497
3 5 0.530067
3 6 0.002271
3 7 0.047752
3 8 0.355876
3 9 0.366874
3 10 0.274544
3 11 0.262653
3 12 0.274894
3 13 0.293370
3 14 0.349265
3 15 0.017102
3 16 0.190844
3 17 0.391411
3 18 0.231916
3 19 0.287109
3 20 0.172918
3 21 0.251588
3 22 0.097841
3 23 0.157000
3 24 0.519374
3 25 0.043582
3 26 0.226457
3 27 0.434764
3 28 0.508085
3 29 0.429015
3 30 0.147688
3 31 0.074365
3 32 0.504753
3 33 0.116141
3 34 0.052991
3 35 0.551322
3 36 0.544042
3 37 0.233702
3 38 0.694251
3 39 0.271940
3 40 0.458652
3 41 0.079876
3 42 0.094733
3 43 0.352735
3 44 0.241673
3 45 0.056928
3 46 0.115412
3 47 0.195508
3 48 0.203193
3 49 0.364568
3 50 0.048772
3 51 0.148175
3 52 0.395608
3 53 0.003040
3 54 0.136521
3 55 0.195733
3 56 0.133843
3 57 0.063643
3 58 0.072060
3 59 0.237362
3 60 0.019823
3 61 0.215072
3 62 0.306005
3 63 0.082887
3 64 0.051415
3 65 0.010616
3 66 0.199806
3 67 0.274284
3 68 0.087765
3 69 0.103777
3 70 0.548409
4 5 0.091968
4 6 0.228010
4 7 0.078988
4 8 0.309803
4 9 0.496002
4 10 0.272151
4 11 0.048484
4 12 0.210473
4 13 0.206713
4 14 0.113592
4 15 0.135756
4 16 0.210039
4 17 0.111636
4 18 0.333461
4 19 0.487540
4 20 0.462818
4 21 0.619775
4 22 0.053149
4 23 0.509918
4 24 0.068622
4 25 0.608517
4 26 0.142633
4 27 0.054512
4 28 0.610092
4 29 0.376927
4 30 0.404653
4 31 0.001115
4 32 0.580028
4 33 0.030802
4 34 0.005730
4 35 0.025994
4 36 0.001789
4 37 0.142009
4 38 0.004605
4 39 0.514943
4 40 0.230362
4 41 0.182961
4 42 0.018992
